SN	NW	WORD	word_len
142	14	widely	6
142	15	regarded	8
142	16	as	2
142	17	his	3
142	18	best	4
142	19	among	5
142	20	film	4
142	21	critics.	8
143	1	Among	5
143	2	fans,	5
143	3	Blue	4
143	4	Hawaii	6
143	5	(1961)	6
143	6	and	3
143	7	Viva	4
143	8	Las	3
143	9	Vegas	5
143	10	(1964)	6
143	11	are	3
143	12	also	4
143	13	highly	6
143	14	praised.	8
144	1	Elvis	5
144	2	Aron	4
144	3	Presley	7
144	4	was	3
144	5	born	4
144	6	in	2
144	7	a	1
144	8	two-room	8
144	9	house	5
144	10	in	2
144	11	East	4
144	12	Tupelo,	7
144	13	Mississippi	11
144	14	to	2
144	15	Vernon	6
144	16	Elvis	5
144	17	Presley	7
144	18	and	3
144	19	Gladys	6
144	20	Love	4
144	21	Smith.	6
145	1	Elvis	5
145	2	Presley	7
145	3	was	3
145	4	raised	6
145	5	both	4
145	6	in	2
145	7	East	4
145	8	Tupelo	6
145	9	(which	6
145	10	merged	6
145	11	with	4
145	12	Tupelo	6
145	13	in	2
145	14	1948)	5
145	15	and	3
145	16	later	5
145	17	in	2
145	18	Memphis,	8
145	19	Tennessee,	10
145	20	where	5
145	21	his	3
145	22	family	6
145	23	moved	5
145	24	when	4
145	25	he	2
145	26	was	3
145	27	13.	3
146	1	Elvis	5
146	2	had	3
146	3	a	1
146	4	twin	4
146	5	brother	7
146	6	(Jesse	6
146	7	Garon	5
146	8	Presley)	8
146	9	who	3
146	10	died	4
146	11	at	2
146	12	birth.	6
147	1	Beginning	9
147	2	with	4
147	3	Love	4
147	4	Me	2
147	5	Tender	6
147	6	(opened	7
147	7	on	2
147	8	November	8
147	9	15,	3
147	10	1956),	6
147	11	Presley	7
147	12	starred	7
147	13	in	2
147	14	31	2
147	15	motion	6
147	16	pictures,	9
147	17	having	6
147	18	signed	6
147	19	to	2
147	20	multiple	8
147	21	long-term	9
147	22	contracts	9
147	23	on	2
147	24	the	3
147	25	advice	6
147	26	of	2
147	27	his	3
147	28	manager.	8
148	1	Elvis	5
148	2	was	3
148	3	praised	7
148	4	by	2
148	5	all	3
148	6	his	3
148	7	directors,	10
148	8	including	9
148	9	the	3
148	10	highly	6
148	11	respected	9
148	12	Michael	7
148	13	Curtiz,	7
148	14	as	2
148	15	unfailingly	11
148	16	polite	6
148	17	and	3
148	18	extremely	9
148	19	hardworking.	12
149	1	Niels	5
149	2	Fabian	6
149	3	Helge	5
149	4	von	3
149	5	Koch	4
149	6	(January	8
149	7	25,	3
149	8	1870	4
149	9	-	1
149	10	March	5
149	11	11,	3
149	12	1924)	5
149	13	was	3
149	14	a	1
149	15	Swedish	7
149	16	mathematician,	14
149	17	who	3
149	18	gave	4
149	19	his	3
149	20	name	4
149	21	to	2
149	22	the	3
149	23	famous	6
149	24	fractal	7
149	25	known	5
149	26	as	2
149	27	the	3
149	28	Koch	4
149	29	curve,	6
149	30	which	5
149	31	was	3
149	32	one	3
149	33	of	2
149	34	the	3
149	35	earliest	8
149	36	fractal	7
149	37	curves	6
149	38	to	2
149	39	have	4
149	40	been	4
149	41	described.	10
150	1	His	3
150	2	grandfather,	12
150	3	Nils	4
150	4	Samuel	6
150	5	von	3
150	6	Koch	4
150	7	(1801-1881),	12
150	8	was	3
150	9	the	3
150	10	Attorney-General	16
150	11	"(""Justitiekansler"")"	19
150	12	of	2
150	13	Sweden.	7
151	1	John	4
151	2	Quincy	6
151	3	Adams	5
151	4	(July	5
151	5	11,	3
151	6	1767	4
151	7	-	1
151	8	February	8
151	9	23,	3
151	10	1848)	5
151	11	was	3
151	12	the	3
151	13	sixth	5
151	14	(1825-1829)	11
151	15	President	9
151	16	of	2
151	17	the	3
151	18	United	6
151	19	States.	7
152	1	The	3
152	2	son	3
152	3	of	2
152	4	President	9
152	5	John	4
152	6	Adams	5
152	7	and	3
152	8	First	5
152	9	Lady	4
152	10	Abigail	7
152	11	Smith,	6
152	12	he	2
152	13	was	3
152	14	the	3
152	15	only	4
152	16	son	3
152	17	of	2
152	18	a	1
152	19	former	6
152	20	President	9
152	21	to	2
152	22	become	6
152	23	President	9
152	24	himself	7
152	25	until	5
152	26	George	6
152	27	W.	2
152	28	Bush	4
152	29	took	4
152	30	office	6
152	31	in	2
152	32	2001.	5
153	1	He	2
153	2	was	3
153	3	Secretary	9
153	4	of	2
153	5	State	5
153	6	in	2
153	7	the	3
153	8	Cabinet	7
153	9	of	2
153	10	President	9
153	11	James	5
153	12	Monroe	6
153	13	from	4
153	14	1817	4
153	15	to	2
153	16	1825,	5
153	17	a	1
153	18	tenure	6
153	19	during	6
153	20	which	5
153	21	he	2
153	22	was	3
153	23	instrumental	12
153	24	in	2
153	25	the	3
153	26	acquisition	11
153	27	of	2
153	28	Florida	7
153	29	and	3
153	30	in	2
153	31	keeping	7
153	32	the	3
153	33	United	6
153	34	States	6
153	35	from	4
153	36	becoming	8
153	37	dependent	9
153	38	on	2
153	39	England.	8
154	1	Adams's	7
154	2	son	3
154	3	Charles	7
154	4	Francis	7
154	5	also	4
154	6	pursued	7
154	7	a	1
154	8	career	6
154	9	in	2
154	10	politics.	9
155	1	While	5
155	2	serving	7
155	3	as	2
155	4	Secretary	9
155	5	of	2
155	6	State	5
155	7	under	5
155	8	President	9
155	9	James	5
155	10	Monroe,	7
155	11	Adams	5
155	12	negotiated	10
155	13	the	3
155	14	Adams-Onis	10
155	15	Treaty	6
155	16	with	4
155	17	Spain	5
155	18	and	3
155	19	devised	7
155	20	the	3
155	21	Monroe	6
155	22	Doctrine,	9
155	23	both	4
155	24	of	2
155	25	which	5
155	26	were	4
155	27	of	2
155	28	long	4
155	29	lasting	7
155	30	importance.	11
156	1	Adams	5
156	2	was	3
156	3	born	4
156	4	in	2
156	5	Braintree,	10
156	6	Massachusetts	13
156	7	in	2
156	8	a	1
156	9	part	4
156	10	of	2
156	11	town	4
156	12	which	5
156	13	eventually	10
156	14	became	6
156	15	the	3
156	16	separate	8
156	17	town	4
156	18	of	2
156	19	Quincy.	7
157	1	He	2
157	2	acquired	8
157	3	his	3
157	4	early	5
157	5	education	9
157	6	in	2
157	7	Europe	6
157	8	at	2
157	9	venerable	9
157	10	institutions	12
157	11	such	4
157	12	as	2
157	13	the	3
157	14	University	10
157	15	of	2
157	16	Leiden	6
157	17	while	5
157	18	accompanying	12
157	19	his	3
157	20	father	6
157	21	while	5
157	22	the	3
157	23	elder	5
157	24	Adams	5
157	25	was	3
157	26	serving	7
157	27	as	2
157	28	an	2
157	29	American	8
157	30	envoy	5
157	31	to	2
157	32	France	6
157	33	and	3
157	34	later	5
157	35	the	3
157	36	Netherlands	11
157	37	during	6
157	38	the	3
157	39	Revolutionary	13
157	40	War.	4
158	1	He	2
158	2	graduated	9
158	3	from	4
158	4	Harvard	7
158	5	University	10
158	6	in	2
158	7	1787	4
158	8	and	3
158	9	was	3
158	10	elected	7
158	11	to	2
158	12	Phi	3
158	13	Beta	4
158	14	Kappa.	6
159	1	He	2
159	2	studied	7
159	3	law	3
159	4	after	5
159	5	which	5
159	6	he	2
159	7	was	3
159	8	admitted	8
159	9	to	2
159	10	the	3
159	11	bar	3
159	12	and	3
159	13	commenced	9
159	14	practice	8
159	15	in	2
159	16	Boston.	7
160	1	Adams	5
160	2	was	3
160	3	elected	7
160	4	to	2
160	5	the	3
160	6	U.S.	4
160	7	House	5
160	8	of	2
160	9	Representatives	15
160	10	in	2
160	11	1830,	5
160	12	one	3
160	13	of	2
160	14	only	4
160	15	two	3
160	16	U.S.	4
160	17	Presidents	10
160	18	to	2
160	19	serve	5
160	20	in	2
160	21	Congress	8
160	22	after	5
160	23	having	6
160	24	been	4
160	25	President.	10
161	1	Although	8
161	2	Adams	5
161	3	lost	4
161	4	in	2
161	5	both	4
161	6	the	3
161	7	popular	7
161	8	and	3
161	9	electoral	9
161	10	votes	5
161	11	in	2
161	12	the	3
161	13	Presidential	12
161	14	election	8
161	15	of	2
161	16	1824,	5
161	17	none	4
161	18	of	2
161	19	the	3
161	20	candidates	10
161	21	were	4
161	22	able	4
161	23	to	2
161	24	secure	6
161	25	a	1
161	26	majority	8
161	27	of	2
161	28	the	3
161	29	electoral	9
161	30	vote,	5
161	31	thereby	7
161	32	putting	7
161	33	the	3
161	34	outcome	7
161	35	in	2
161	36	the	3
161	37	hands	5
161	38	of	2
161	39	the	3
161	40	House	5
161	41	of	2
161	42	Representatives,	16
161	43	which	5
161	44	to	2
161	45	the	3
161	46	surprise	8
161	47	of	2
161	48	many	4
161	49	elected	7
161	50	Adams	5
161	51	over	4
161	52	rival	5
161	53	Andrew	6
161	54	Jackson.	8
162	1	Some	4
162	2	say	3
162	3	this	4
162	4	was	3
162	5	because	7
162	6	of	2
162	7	a	1
162	8	bargain	7
162	9	he	2
162	10	struck	6
162	11	with	4
162	12	Henry	5
162	13	Clay,	5
162	14	which	5
162	15	put	3
162	16	Clay	4
162	17	into	4
162	18	office	6
162	19	as	2
162	20	his	3
162	21	Secretary	9
162	22	of	2
162	23	State	5
162	24	once	4
162	25	Adams	5
162	26	won.	4
163	1	During	6
163	2	this	4
163	3	time	4
163	4	he	2
163	5	worked	6
163	6	on	2
163	7	developing	10
163	8	a	1
163	9	federal	7
163	10	system	6
163	11	of	2
163	12	roads,	6
163	13	canals,	7
163	14	bridges,	8
163	15	lighthouses,	12
163	16	and	3
163	17	universities	12
163	18	until	5
163	19	Jackson,	8
163	20	who	3
163	21	defeated	8
163	22	Adams	5
163	23	in	2
163	24	the	3
163	25	latter's	8
163	26	quest	5
163	27	for	3
163	28	re-election,	12
163	29	was	3
163	30	sworn	5
163	31	in	2
163	32	to	2
163	33	replace	7
163	34	him.	4
164	1	President	9
164	2	George	6
164	3	Washington	10
164	4	appointed	9
164	5	him	3
164	6	Minister	8
164	7	to	2
164	8	the	3
164	9	Netherlands	11
164	10	in	2
164	11	1794,	5
164	12	Minister	8
164	13	to	2
164	14	Portugal	8
164	15	in	2
164	16	1796	4
164	17	and	3
164	18	Minister	8
164	19	to	2
164	20	Prussia	7
164	21	in	2
164	22	1797.	5
165	1	While	5
165	2	serving	7
165	3	abroad,	7
165	4	he	2
165	5	met	3
165	6	Louisa	6
165	7	Catherine	9
165	8	Johnson,	8
165	9	the	3
165	10	daughter	8
165	11	of	2
165	12	an	2
165	13	American	8
165	14	merchant	8
165	15	living	6
165	16	abroad.	7
166	1	Adams	5
166	2	received	8
166	3	one	3
166	4	electoral	9
166	5	vote	4
166	6	in	2
166	7	the	3
166	8	presidential	12
166	9	election	8
166	10	of	2
166	11	1820.	5
167	1	Rather	6
167	2	than	4
167	3	retire,	7
167	4	Adams	5
167	5	would	5
167	6	go	2
167	7	on	2
167	8	to	2
167	9	win	3
167	10	election	8
167	11	as	2
167	12	a	1
167	13	Democratic-Republican	21
167	14	to	2
167	15	the	3
167	16	House	5
167	17	of	2
167	18	Representatives	15
167	19	beginning	9
167	20	with	4
167	21	the	3
167	22	22nd	4
167	23	Congress,	9
167	24	serving	7
167	25	from	4
167	26	March	5
167	27	4,	2
167	28	1831,	5
167	29	until	5
167	30	his	3
167	31	death.	6
168	1	Aldous	6
168	2	Leonard	7
168	3	Huxley	6
168	4	(July	5
168	5	26,	3
168	6	1894	4
168	7	-	1
168	8	November	8
168	9	22,	3
168	10	1963)	5
168	11	was	3
168	12	a	1
168	13	British	7
168	14	writer	6
168	15	who	3
168	16	emigrated	9
168	17	to	2
168	18	the	3
168	19	United	6
168	20	States.	7
169	1	He	2
169	2	was	3
169	3	a	1
169	4	member	6
169	5	of	2
169	6	the	3
169	7	famous	6
169	8	Huxley	6
169	9	family	6
169	10	who	3
169	11	produced	8
169	12	a	1
169	13	number	6
169	14	of	2
169	15	brilliant	9
169	16	scientific	10
169	17	minds.	6
170	1	He	2
170	2	wrote	5
170	3	great	5
170	4	novels	6
170	5	on	2
170	6	dehumanising	12
170	7	aspects	7
170	8	of	2
170	9	scientific	10
170	10	progress,	9
170	11	most	4
170	12	famously	8
170	13	Brave	5
170	14	New	3
170	15	World,	6
170	16	and	3
170	17	on	2
170	18	pacifist	8
170	19	themes	6
170	20	(e.g.	5
170	21	Eyeless	7
170	22	in	2
170	23	Gaza).	6
171	1	Huxley	6
171	2	was	3
171	3	strongly	8
171	4	influenced	10
171	5	by	2
171	6	F.	2
171	7	Matthias	8
171	8	Alexander	9
171	9	and	3
171	10	included	8
171	11	him	3
171	12	as	2
171	13	a	1
171	14	character	9
171	15	in	2
171	16	Eyeless	7
171	17	in	2
171	18	Gaza.	5
172	1	Huxley	6
172	2	was	3
172	3	born	4
172	4	in	2
172	5	Godalming,	10
172	6	Surrey,	7
172	7	England.	8
173	1	He	2
173	2	was	3
173	3	the	3
173	4	son	3
173	5	of	2
173	6	the	3
173	7	writer	6
173	8	Leonard	7
173	9	Huxley	6
173	10	by	2
173	11	his	3
173	12	first	5
173	13	wife,	5
173	14	Julia	5
173	15	Arnold;	7
173	16	and	3
173	17	grandson	8
173	18	of	2
173	19	Thomas	6
173	20	Henry	5
173	21	Huxley,	7
173	22	one	3
173	23	of	2
173	24	the	3
173	25	most	4
173	26	important	9
173	27	naturalists	11
173	28	of	2
173	29	the	3
173	30	19th	4
173	31	Century,	8
173	32	a	1
173	33	man	3
173	34	known	5
173	35	as	2
173	36	"""Darwin's"	9
173	37	"Bulldog."""	9
174	1	His	3
174	2	brother	7
174	3	Julian	6
174	4	Huxley	6
174	5	was	3
174	6	a	1
174	7	biologist	9
174	8	also	4
174	9	noted	5
174	10	for	3
174	11	his	3
174	12	evolutionary	12
174	13	theories.	9
175	1	John	4
175	2	Wells	5
175	3	(November	9
175	4	17,	3
175	5	1936	4
175	6	-	1
175	7	January	7
175	8	11,	3
175	9	1998)	5
175	10	was	3
175	11	a	1
175	12	British	7
175	13	actor,	6
175	14	writer	6
175	15	and	3
175	16	satirist.	9
176	1	Wells	5
176	2	began	5
176	3	his	3
176	4	television	10
176	5	career	6
176	6	as	2
176	7	a	1
176	8	writer	6
176	9	on	2
176	10	That	4
176	11	Was	3
176	12	The	3
176	13	Week	4
176	14	That	4
176	15	Was,	4
176	16	the	3
176	17	1960s	5
176	18	weekly	6
176	19	satire	6
176	20	show	4
176	21	that	4
176	22	launched	8
176	23	the	3
176	24	careers	7
176	25	of	2
176	26	David	5
176	27	Frost	5
176	28	and	3
176	29	Millicent	9
176	30	Martin,	7
176	31	among	5
176	32	others.	7
177	1	Besides	7
177	2	making	6
177	3	cameo	5
177	4	appearances	11
177	5	in	2
177	6	films	5
177	7	such	4
177	8	as	2
177	9	Casino	6
177	10	Royale	6
177	11	(1967),	7
177	12	television	10
177	13	dramas	6
177	14	like	4
177	15	Casanova	8
177	16	(1987),	7
177	17	and	3
177	18	comedy	6
177	19	shows	5
177	20	like	4
177	21	Yes,	4
177	22	Minister,	9
177	23	he	2
177	24	also	4
177	25	wrote	5
177	26	television	10
177	27	scripts	7
177	28	and	3
177	29	screenplays,	12
177	30	notably	7
177	31	Princess	8
177	32	Caraboo	7
177	33	(1994).	7
178	1	In	2
178	2	1997	4
178	3	he	2
178	4	appeared	8
178	5	in	2
178	6	the	3
178	7	BBC	3
178	8	situation	9
178	9	comedy	6
178	10	Chalk.	6
179	1	Bartholomew	11
179	2	J.	2
179	3	Simpson	7
179	4	(voiced	7
179	5	by	2
179	6	Nancy	5
179	7	Cartwright)	11
179	8	is	2
179	9	a	1
179	10	fictional	9
179	11	character	9
179	12	featured	8
179	13	in	2
179	14	the	3
179	15	animated	8
179	16	television	10
179	17	series	6
179	18	The	3
179	19	Simpsons.	9
180	1	He	2
180	2	is	2
180	3	the	3
180	4	10-year-old	11
180	5	son	3
180	6	of	2
180	7	Homer	5
180	8	and	3
180	9	Marge	5
180	10	Simpson	7
180	11	and	3
180	12	older	5
180	13	brother	7
180	14	of	2
180	15	Lisa	4
180	16	and	3
180	17	Maggie.	7
181	1	Roy	3
181	2	Stanley	7
181	3	Geiger	6
181	4	(January	8
181	5	25,	3
181	6	1885	4
181	7	-	1
181	8	January	7
181	9	23,	3
181	10	1947)	5
181	11	was	3
181	12	a	1
181	13	United	6
181	14	States	6
181	15	Marine	6
181	16	Corps	5
181	17	general	7
181	18	who,	4
181	19	during	6
181	20	World	5
181	21	War	3
181	22	II,	3
181	23	became	6
181	24	the	3
181	25	first	5
181	26	Marine	6
181	27	to	2
181	28	lead	4
181	29	an	2
181	30	army.	5
182	1	Geiger	6
182	2	was	3
182	3	born	4
182	4	in	2
182	5	Middleburg,	11
182	6	Florida.	8
183	1	He	2
183	2	attended	8
183	3	Florida	7
183	4	State	5
183	5	Normal	6
183	6	and	3
183	7	Industrial	10
183	8	College	7
183	9	and	3
183	10	received	8
183	11	an	2
183	12	LLB	3
183	13	from	4
183	14	Stetson	7
183	15	University,	11
183	16	after	5
183	17	which	5
183	18	he	2
183	19	enlisted	8
183	20	in	2
183	21	the	3
183	22	Marine	6
183	23	Corps.	6
184	1	He	2
184	2	was	3
184	3	commissioned	12
184	4	a	1
184	5	Second	6
184	6	Lieutenant	10
184	7	on	2
184	8	5	1
184	9	February	8
184	10	1909.	5
185	1	Following	9
185	2	attendance	10
185	3	at	2
185	4	the	3
185	5	Marine	6
185	6	Officers'	9
185	7	School	6
185	8	at	2
185	9	Port	4
185	10	Royal,	6
185	11	South	5
185	12	Carolina,	9
185	13	he	2
185	14	served	6
185	15	as	2
185	16	a	1
185	17	member	6
185	18	of	2
185	19	the	3
185	20	Marine	6
185	21	detachments	11
185	22	aboard	6
185	23	Wisconsin	9
185	24	(BB-9)	6
185	25	and	3
185	26	Delaware	8
185	27	(BB-28).	8
186	1	For	3
186	2	his	3
186	3	part	4
186	4	in	2
186	5	this	4
186	6	action	6
186	7	he	2
186	8	was	3
186	9	awarded	7
186	10	the	3
186	11	Distinguished	13
186	12	Service	7
186	13	Medal.	6
187	1	Geiger	6
187	2	commanded	9
187	3	the	3
187	4	III	3
187	5	Amphibious	10
187	6	Corps	5
187	7	in	2
187	8	the	3
187	9	battle	6
187	10	of	2
187	11	Okinawa,	8
187	12	where	5
187	13	he	2
187	14	assumed	7
187	15	command	7
187	16	of	2
187	17	the	3
187	18	U.S.	4
187	19	Tenth	5
187	20	Army	4
187	21	upon	4
187	22	the	3
187	23	combat	6
187	24	death	5
187	25	of	2
187	26	Lt.	3
187	27	General	7
187	28	Simon	5
187	29	Bolivar	7
187	30	Buckner,	8
187	31	Commanding	10
187	32	General	7
187	33	of	2
187	34	the	3
187	35	Tenth	5
187	36	Army.	5
188	1	Geiger	6
188	2	led	3
188	3	the	3
188	4	Tenth	5
188	5	Army	4
188	6	until	5
188	7	relieved	8
188	8	by	2
188	9	General	7
188	10	Joseph	6
188	11	Stilwell.	9
189	1	Culbert	7
189	2	Levy	4
189	3	Olson	5
189	4	(November	9
189	5	7,	2
189	6	1876	4
189	7	-	1
189	8	April	5
189	9	13,	3
189	10	1962)	5
189	11	was	3
189	12	a	1
189	13	U.S.	4
189	14	politician.	11
190	1	He	2
190	2	was	3
190	3	born	4
190	4	in	2
190	5	Fillmore,	9
190	6	Utah	4
190	7	to	2
190	8	Daniel	6
190	9	Olson	5
190	10	and	3
190	11	his	3
190	12	wife	4
190	13	Delilah	7
190	14	King.	5
191	1	He	2
191	2	served	6
191	3	as	2
191	4	the	3
191	5	Governor	8
191	6	of	2
191	7	California	10
191	8	from	4
191	9	January	7
191	10	2,	2
191	11	1939	4
191	12	until	5
191	13	January	7
191	14	4,	2
191	15	1943,	5
191	16	and	3
191	17	was	3
191	18	the	3
191	19	only	4
191	20	Democrat	8
191	21	elected	7
191	22	to	2
191	23	that	4
191	24	office	6
191	25	between	7
191	26	1898	4
191	27	and	3
191	28	1954.	5
192	1	In	2
192	2	his	3
192	3	1942	4
192	4	bid	3
192	5	for	3
192	6	re-election	11
192	7	he	2
192	8	was	3
192	9	defeated	8
192	10	by	2
192	11	state	5
192	12	Attorney	8
192	13	General	7
192	14	Earl	4
192	15	Warren.	7
193	1	He	2
193	2	later	5
193	3	became	6
193	4	president	9
193	5	of	2
193	6	the	3
193	7	United	6
193	8	Secularists	11
193	9	of	2
193	10	America.	8
194	1	He	2
194	2	died	4
194	3	in	2
194	4	Los	3
194	5	Angeles	7
194	6	at	2
194	7	age	3
194	8	85,	3
194	9	and	3
194	10	was	3
194	11	buried	6
194	12	in	2
194	13	Forest	6
194	14	Lawn	4
194	15	Memorial	8
194	16	Park	4
194	17	Cemetery	8
194	18	in	2
194	19	suburban	8
194	20	Glendale.	9
195	1	Prescott	8
195	2	Sheldon	7
195	3	Bush	4
195	4	(May	4
195	5	15,	3
195	6	1895,	5
195	7	Columbus,	9
195	8	Ohio	4
195	9	-	1
195	10	October	7
195	11	8,	2
195	12	1972,	5
195	13	New	3
195	14	York	4
195	15	City)	5
195	16	was	3
195	17	a	1
195	18	U.S.	4
196	1	Senator	7
196	2	from	4
196	3	Connecticut	11
196	4	and	3
196	5	a	1
196	6	Wall	4
196	7	Street	6
196	8	executive	9
196	9	banker	6
196	10	with	4
196	11	Brown	5
196	12	Brothers	8
196	13	Harriman.	9
197	1	His	3
197	2	son,	4
197	3	George	6
197	4	H.	2
197	5	W.	2
197	6	Bush,	5
197	7	and	3
197	8	grandson	8
197	9	George	6
197	10	W.	2
197	11	Bush	4
197	12	would	5
197	13	both	4
197	14	later	5
197	15	become	6
197	16	U.S.	4
197	17	presidents.	11
198	1	His	3
198	2	father	6
198	3	was	3
198	4	Samuel	6
198	5	Prescott	8
198	6	Bush	4
198	7	and	3
198	8	his	3
198	9	mother	6
198	10	was	3
198	11	Flora	5
198	12	Sheldon.	8
199	1	He	2
199	2	married	7
199	3	Dorothy	7
199	4	Walker,	7
199	5	George	6
199	6	Herbert	7
199	7	Walker's	8
199	8	daughter,	9
199	9	on	2
199	10	August	6
199	11	6,	2
199	12	1921,	5
199	13	and	3
199	14	together	8
199	15	they	4
199	16	had	3
199	17	five	4
199	18	children,	9
199	19	including	9
199	20	George	6
199	21	H.	2
199	22	W.	2
199	23	Bush	4
199	24	(named	6
199	25	after	5
199	26	George	6
199	27	Herbert	7
199	28	Walker),	8
199	29	Prescott	8
199	30	Bush,	5
199	31	Jr.,	4
199	32	Jonathan	8
199	33	Bush,	5
199	34	William	7
199	35	Bush,	5
199	36	and	3
199	37	Nancy	5
199	38	Bush.	5
200	1	Among	5
200	2	those	5
200	3	attending	9
200	4	the	3
200	5	Kennebunkport,	14
200	6	Maine	5
200	7	wedding	7
200	8	ceremony	8
200	9	were	4
200	10	Isabel	6
200	11	Stillman	8
200	12	Rockefeller	11
200	13	(daughter	9
200	14	of	2
200	15	Percy	5
200	16	Rockefeller),	13
200	17	Hope	4
200	18	Lincoln,	8
200	19	Mary	4
200	20	Keck,	5
200	21	Elizabeth	9
200	22	Trotter,	8
200	23	Martha	6
200	24	Pittman,	8
200	25	Ruth	4
200	26	Lionberger,	11
200	27	Nancy	5
200	28	Walker,	7
200	29	George	6
200	30	Herbert	7
200	31	Walker,	7
200	32	Knight	6
200	33	Wooley,	7
200	34	Frank	5
200	35	Shephard,	9
200	36	John	4
200	37	Shepley,	8
200	38	Richard	7
200	39	Bentley,	8
200	40	Henry	5
200	41	Isham,	6
200	42	William	7
200	43	Potter	6
200	44	Wear,	5
200	45	and	3
200	46	Henry	5
200	47	Fenimore	8
200	48	Cooper.	7
201	1	His	3
201	2	father-in-law,	14
201	3	George	6
201	4	Herbert	7
201	5	Walker,	7
201	6	and	3
201	7	Walker's	8
201	8	partner,	8
201	9	Averell	7
201	10	Harriman,	9
201	11	brought	7
201	12	him	3
201	13	on	2
201	14	as	2
201	15	an	2
201	16	officer	7
201	17	in	2
201	18	their	5
201	19	investment	10
201	20	banking	7
201	21	firm,	5
201	22	W.	2
201	23	A.	2
201	24	Harriman	8
201	25	and	3
201	26	Company	7
201	27	in	2
201	28	1926.	5
202	1	When	4
202	2	it	2
202	3	merged	6
202	4	with	4
202	5	Brown	5
202	6	Brothers	8
202	7	in	2
202	8	1931,	5
202	9	he	2
202	10	became	6
202	11	a	1
202	12	partner	7
202	13	in	2
202	14	the	3
202	15	new	3
202	16	firm	4
202	17	of	2
202	18	Brown	5
202	19	Brothers	8
202	20	Harriman.	9
203	1	Bush	4
203	2	called	6
203	3	it	2
203	4	"""my"	3
203	5	good	4
203	6	"fortune"""	8
203	7	to	2
203	8	work	4
203	9	with	4
203	10	close	5
203	11	friends,	8
203	12	including	9
203	13	Yale	4
203	14	classmates	10
203	15	(and	4
203	16	members	7
203	17	of	2
203	18	the	3
203	19	Skull	5
203	20	and	3
203	21	Bones)	6
203	22	E.	2
203	23	Roland	6
203	24	Harriman,	9
203	25	Knight	6
203	26	Woolley,	8
203	27	and	3
203	28	Ellery	6
203	29	James,	6
203	30	as	2
203	31	well	4
203	32	as	2
203	33	Robert	6
203	34	A.	2
203	35	Lovett	6
203	36	and	3
203	37	Thomas	6
203	38	McCance.	8
204	1	He	2
204	2	maintained	10
204	3	homes	5
204	4	in	2
204	5	Long	4
204	6	Island,	7
204	7	New	3
204	8	York	4
204	9	and	3
204	10	Greenwich,	10
204	11	Connecticut;	12
204	12	the	3
204	13	family	6
204	14	compound	8
204	15	at	2
204	16	Kennebunkport,	14
204	17	Maine;	6
204	18	a	1
204	19	10,000	6
204	20	acre	4
204	21	(40	3
204	22	km?)	4
204	23	plantation	10
204	24	in	2
204	25	South	5
204	26	Carolina;	9
204	27	and	3
204	28	an	2
204	29	island	6
204	30	retreat	7
204	31	in	2
204	32	Florida.	8
205	1	After	5
205	2	graduation,	11
205	3	he	2
205	4	served	6
205	5	as	2
205	6	a	1
205	7	field	5
205	8	artillery	9
205	9	captain	7
205	10	with	4
205	11	the	3
205	12	American	8
205	13	Expeditionary	13
205	14	Forces	6
205	15	(1917-1919)	11
205	16	during	6
205	17	World	5
205	18	War	3
205	19	I.	2
206	1	He	2
206	2	received	8
206	3	training	8
206	4	in	2
206	5	intelligence	12
206	6	at	2
206	7	Verdun	6
206	8	and	3
206	9	was	3
206	10	briefly	7
206	11	assigned	8
206	12	to	2
206	13	a	1
206	14	staff	5
206	15	of	2
206	16	French	6
206	17	officers.	9
207	1	Alternating	11
207	2	between	7
207	3	intelligence	12
207	4	and	3
207	5	artillery,	10
207	6	Bush	4
207	7	came	4
207	8	under	5
207	9	fire	4
207	10	in	2
207	11	the	3
207	12	Meuse-Argonne	13
207	13	offensive.	10
208	1	The	3
208	2	Bushes	6
208	3	moved	5
208	4	to	2
208	5	Columbus,	9
208	6	Ohio,	5
208	7	in	2
208	8	1923,	5
208	9	where	5
208	10	Bush	4
208	11	worked	6
208	12	for	3
208	13	the	3
208	14	Hupp	4
208	15	Products	8
208	16	Company,	8
208	17	where	5
208	18	his	3
208	19	business	8
208	20	efforts	7
208	21	generally	9
208	22	failed.	7
209	1	He	2
209	2	left	4
209	3	in	2
209	4	November	8
209	5	1923	4
209	6	to	2
209	7	become	6
209	8	president	9
209	9	of	2
209	10	sales	5
209	11	for	3
209	12	Stedman	7
209	13	Products	8
209	14	of	2
209	15	South	5
209	16	Braintree,	10
209	17	Massachusetts.	14
210	1	In	2
210	2	1925,	5
210	3	he	2
210	4	joined	6
210	5	the	3
210	6	United	6
210	7	States	6
210	8	Rubber	6
210	9	Company	7
210	10	(based	6
210	11	in	2
210	12	New	3
210	13	York	4
210	14	City)	5
210	15	as	2
210	16	manager	7
210	17	of	2
210	18	the	3
210	19	foreign	7
210	20	division,	9
210	21	and	3
210	22	moved	5
210	23	to	2
210	24	Greenwich,	10
210	25	Connecticut.	12
211	1	In	2
211	2	1952	4
211	3	he	2
211	4	was	3
211	5	elected	7
211	6	to	2
211	7	the	3
211	8	U.S.	4
211	9	Senate	6
211	10	(Republican,	12
211	11	Connecticut),	13
