id	sn	nw	wn	fl	dur	CURRENT_FIX_INTEREST_AREA_LABEL
ZJS	85	9	5	0.263471074380166	125	the
ZJS	86	13	1	0.7215887251761691	126	Miguel
ZJS	86	13	2	0.8513014786753026	82	played
ZJS	86	13	5	0.3708333333333324	103	of
ZJS	86	13	7	0.9184615384615384	105	Garret
ZJS	86	13	2	0.1129903458389341	101	played
ZJS	87	26	12	0.090566037735849	81	"""Best"
ZJS	87	26	2	0.2927272727272726	89	1999,
ZJS	87	26	3	0.4815178279358849	146	at
ZJS	87	26	2	0.7945454545454543	77	1999,
ZJS	87	26	6	0.0649310872894335	65	Grammy
ZJS	87	26	5	0.591111111111111	60	41st
ZJS	87	26	6	0.984992343032159	76	Grammy
ZJS	87	26	7	0.8928229665071773	79	Awards,
ZJS	87	26	16	0.3470367591897981	62	for
ZJS	87	26	10	0.1928019720624481	47	nominated
ZJS	87	26	11	0.8699322563835329	103	for
ZJS	87	26	13	0.2209790209790211	54	Spoken
ZJS	87	26	12	0.7264150943396226	46	"""Best"
ZJS	87	26	13	0.381818181818182	119	Spoken
ZJS	88	16	2	0.6571428571428574	170	2003,
ZJS	88	16	3	0.9036228287841191	96	Miguel
ZJS	88	16	6	0.0576177285318564	101	New
ZJS	88	16	9	0.0684684684684686	118	debut
ZJS	88	16	11	0.1966918024811495	82	the
ZJS	88	16	12	0.2278354899459327	95	Off-Broadway
ZJS	88	16	12	0.6601786039730272	76	Off-Broadway
ZJS	88	16	12	0.7480468987303323	38	Off-Broadway
ZJS	88	16	13	0.2396142312991327	25	production
ZJS	88	16	13	0.8454331793500286	93	production
ZJS	88	16	15	0.0531645569620258	57	The
ZJS	88	16	4	0.329471890971039	117	made
ZJS	89	6	2	0.2016393442622952	99	cousin
ZJS	89	6	4	0.0557692307692308	91	actor
ZJS	89	6	5	0.2013793103448279	75	George
ZJS	89	6	6	0.2869565217391307	119	Clooney.
ZJS	90	10	2	0.0660269998884301	137	brother
ZJS	90	10	3	0.3625899280575538	141	Gabriel
ZJS	90	10	4	0.8426229508196718	229	Ferrer
ZJS	91	18	3	0.442445283018868	53	close
ZJS	91	18	1	0.3925465838509317	100	Miguel
ZJS	91	18	3	0.9138716981132078	79	close
ZJS	91	18	5	0.0726726726726721	106	with
ZJS	91	18	6	0.1664335664335661	273	actress
ZJS	91	18	7	0.0649484536082475	142	Dominique
ZJS	91	18	8	0.2148760330578512	116	Dunne
ZJS	91	18	8	0.6479338842975214	50	Dunne
ZJS	91	18	7	0.9123711340206184	102	Dominique
ZJS	91	18	8	0.9140495867768588	64	Dunne
ZJS	91	18	2	0.2187683284457475	88	was
ZJS	91	18	1	0.7122153209109731	83	Miguel
ZJS	91	18	3	0.8385207547169813	79	close
ZJS	91	18	4	0.95086446620723	94	friends
ZJS	91	18	6	0.1160839160839162	126	actress
ZJS	91	18	7	0.4711340206185566	93	Dominique
ZJS	91	18	7	0.3855670103092781	54	Dominique
ZJS	91	18	8	0.2743801652892566	102	Dunne
ZJS	92	19	1	0.6355555555555557	59	William
ZJS	92	19	1	0.5970370370370373	82	William
ZJS	92	19	2	0.6782608695652174	116	Hindman
ZJS	92	19	3	0.794285714285714	87	(April
ZJS	92	19	6	0.2559999999999991	117	-
ZJS	92	19	8	0.8661596958174912	111	19,
ZJS	92	19	9	0.885144124168514	91	1822)
ZJS	92	19	11	0.2999999999999982	53	an
ZJS	92	19	12	0.3551724137931035	102	American
ZJS	92	19	13	0.1891472868217052	97	lawyer
ZJS	92	19	14	0.5756402248594634	114	and
ZJS	92	19	15	0.0824584073655306	106	statesman
ZJS	92	19	15	0.9477144241641092	138	statesman
ZJS	92	19	2	0.2484472049689441	79	Hindman
ZJS	92	19	16	0.0184116140051243	111	from
ZJS	92	19	8	0.6958174904942965	86	19,
ZJS	93	19	2	0.6817241618657596	104	represented
ZJS	93	19	2	0.1744152148261261	116	represented
ZJS	93	19	2	0.8674116748802665	75	represented
ZJS	93	19	1	0.7901675977653629	118	He
ZJS	93	19	2	0.6417435968626362	141	represented
ZJS	93	19	4	0.5728560188827684	93	in
ZJS	93	19	6	0.5203883495145634	74	Continental
ZJS	93	19	7	0.4463157894736839	93	Congress,
ZJS	93	19	7	0.9326315789473688	77	Congress,
ZJS	93	19	10	0.9075457875457874	107	the
ZJS	93	19	12	0.0435754189944134	103	Congress
ZJS	93	19	13	0.4040544454097877	137	as
ZJS	93	19	16	0.218909090909091	126	Representative
ZJS	93	19	16	0.7112727272727274	132	Representative
ZJS	93	19	18	0.664439746300209	84	a
ZJS	93	19	6	0.2660194174757279	118	Continental
ZJS	94	12	6	0.4142256139321009	66	Hindman
ZJS	94	12	1	0.5283783783783783	65	Senator
ZJS	94	12	1	0.7567567567567568	76	Senator
ZJS	94	12	3	0.5829438904598903	98	Lloyd
ZJS	94	12	4	0.7306601643637676	75	resigned,
ZJS	94	12	6	0.1274434986791897	105	Hindman
ZJS	94	12	7	0.5241379310344825	108	was
ZJS	94	12	8	0.978344562078922	299	named
ZJS	94	12	6	0.3641326680363959	48	Hindman
ZJS	94	12	5	0.7790190190190185	58	and
ZJS	94	12	10	0.8120618882222924	97	finish
ZJS	94	12	2	0.2031007751937983	152	James
ZJS	95	15	2	0.4921302414994593	101	served
ZJS	95	15	2	0.3460290760543073	14	served
ZJS	95	15	5	0.2362721053310961	111	United
ZJS	95	15	6	0.4442376876318075	118	States
ZJS	95	15	7	0.7010261731811369	134	Senate
ZJS	95	15	9	0.2298969072164949	81	December
ZJS	95	15	9	0.9979381443298964	42	December
ZJS	95	15	12	0.4329113924050631	98	until
ZJS	95	15	12	0.2329113924050633	105	until
ZJS	95	15	9	0.755670103092783	98	December
ZJS	95	15	12	0.8278481012658229	106	until
ZJS	95	15	2	0.8873723417037124	120	served
ZJS	96	9	2	0.495730125029488	108	the
ZJS	96	9	3	0.9564625850340136	62	Senate,
ZJS	96	9	6	0.2997102121247245	105	aligned
ZJS	96	9	7	0.9136346516007536	129	with
ZJS	96	9	9	0.5915492957746479	136	Federalists.
ZJS	96	9	5	0.1319648093841642	100	was
ZJS	97	20	1	0.8934086629001885	94	William
ZJS	97	20	1	0.2139359698681733	85	William
ZJS	97	20	4	0.3804878048780493	129	in
ZJS	97	20	5	0.4309178743961355	76	Dorchester
ZJS	97	20	6	0.2930555555555558	80	County,
ZJS	97	20	7	0.1006680761099367	81	Maryland,
ZJS	97	20	6	0.952777777777778	41	County,
ZJS	97	20	3	0.0293944126323098	93	born
ZJS	98	15	1	0.6970149253731341	45	William
ZJS	98	15	1	0.5089552238805969	91	William
ZJS	98	15	2	0.6867232597623091	87	studied
ZJS	98	15	5	0.7372965322009911	101	the
ZJS	98	15	8	0.7308411214953275	94	Court
ZJS	98	15	10	0.3850340136054423	75	London,
ZJS	98	15	11	0.6318795831725202	70	returning
ZJS	98	15	11	0.198379004245465	74	returning
ZJS	98	15	13	0.4530564334085777	149	Maryland
ZJS	98	15	2	0.9851726089417092	132	studied
ZJS	99	14	1	0.739240506329114	120	Hindman
ZJS	99	14	2	0.7716724169239148	104	died
ZJS	99	14	4	0.0582010582010582	75	Baltimore,
ZJS	99	14	4	0.6296296296296297	126	Baltimore,
ZJS	99	14	5	0.7710566478139872	173	Maryland
ZJS	99	14	6	0.8072779605263155	42	and
ZJS	99	14	4	0.8920634920634922	138	Baltimore,
ZJS	99	14	6	0.0020148026315795	91	and
ZJS	99	14	7	0.3095536413469062	67	is
ZJS	99	14	11	0.4990476190476191	104	Paul�s
ZJS	99	14	11	0.2761904761904762	176	Paul�s
ZJS	99	14	13	0.2656014203284508	121	Ground
ZJS	99	14	14	0.7005104934770278	119	there.
ZJS	99	14	1	0.6759493670886076	115	Hindman
ZJS	100	28	1	0.8097560975609753	84	In
ZJS	100	28	3	0.3606819943167142	110	voters
ZJS	100	28	4	0.5101689890305368	110	returned
ZJS	100	28	6	0.6859636706770471	132	the
ZJS	100	28	8	0.1796491228070174	104	Senate,
ZJS	100	28	8	0.8397235513024985	73	Senate,
ZJS	100	28	10	0.0292134831460663	59	later
ZJS	100	28	12	0.2723287671232879	82	year
ZJS	100	28	11	0.6857728577285774	188	that
ZJS	100	28	12	0.7873972602739728	106	year
ZJS	100	28	14	0.8263929618768328	61	was
ZJS	101	18	4	0.113138994507816	40	1777,
ZJS	101	18	2	0.0585858585858587	107	1775
ZJS	101	18	3	0.3556276617318999	95	and
ZJS	101	18	3	0.2673697018860275	62	and
ZJS	101	18	4	0.680946345585129	119	1777,
ZJS	101	18	6	0.2260723296888139	70	served
ZJS	101	18	7	0.5897748950782156	90	in
ZJS	101	18	8	0.8575916230366489	112	Maryland�s
ZJS	101	18	9	0.5447241564006428	82	revolutionary
ZJS	101	18	9	0.3287627209426887	86	revolutionary
ZJS	101	18	10	0.1530454042081949	75	government,
ZJS	101	18	10	0.7687707641196011	82	government,
ZJS	101	18	13	0.2907563025210086	72	state�s
ZJS	101	18	14	0.1412279962941129	72	Treasurer
ZJS	101	18	15	0.459491701244814	113	for
ZJS	101	18	16	0.4081623024298176	43	the
ZJS	102	26	13	0.9964285714285712	73	Records,
ZJS	102	26	2	0.9449838187702264	88	Jay
ZJS	102	26	2	0.2019417475728158	91	Jay
ZJS	102	26	6	0.0521739130434777	153	4,
ZJS	102	26	8	0.5482121807465608	102	is
ZJS	102	26	10	0.3800021479969925	115	founder
ZJS	102	26	13	0.0892857142857142	159	Records,
ZJS	102	26	14	0.3429267302618223	87	and
ZJS	102	26	16	0.6205530897917373	252	of
ZJS	102	26	18	0.5339853300733498	124	Rock
ZJS	102	26	19	0.9202226345083488	132	and
ZJS	102	26	23	0.3462962962962971	96	Fame
ZJS	102	26	15	0.0867150960294558	180	member
ZJS	103	14	4	0.0655139492945792	108	working
ZJS	103	14	3	0.2474820143884898	70	a
ZJS	103	14	2	0.2985337243401758	76	was
ZJS	103	14	4	0.5380290654503023	112	working
ZJS	103	14	3	0.8920863309352518	93	a
ZJS	103	14	4	0.7824334358756763	76	working
ZJS	103	14	10	0.3781990521327023	67	up
ZJS	103	14	8	0.6452380952380958	73	who
ZJS	103	14	8	0.1523809523809518	133	who
ZJS	103	14	13	0.8779369627507163	88	New
ZJS	103	14	14	0.7586374695863746	136	York.
ZJS	104	21	2	0.3144081767227169	91	graduated
ZJS	104	21	3	0.212307692307692	92	from
ZJS	104	21	5	0.1046391752577317	122	York
ZJS	104	21	6	0.2911868390129262	101	University`s
ZJS	104	21	6	0.5638072855464162	72	University`s
ZJS	104	21	7	0.1034965034965031	127	College
ZJS	104	21	8	0.374468085106381	91	of
ZJS	104	21	11	0.5416666666666666	148	Sciences
ZJS	104	21	3	0.5226755852842807	110	from
ZJS	105	13	3	0.1024460953071211	70	then
ZJS	105	13	2	0.3581694541444586	111	was
ZJS	105	13	4	0.9693877551020408	90	hired
ZJS	105	13	8	0.1042253521126762	115	department
ZJS	105	13	9	0.5702127659574459	86	of
ZJS	105	13	11	0.2567639257294434	63	subsidiary
ZJS	105	13	11	0.6334217506631304	39	subsidiary
ZJS	105	13	12	0.5514450867052022	110	Columbia
ZJS	105	13	13	0.6072727272727272	80	Records.
ZJS	105	13	4	0.0673469387755104	189	hired
ZJS	106	14	2	0.4618181818181819	72	1974,
ZJS	106	14	4	0.8515263265724236	75	founded
ZJS	106	14	6	0.1310011164867882	85	Records,
ZJS	106	14	5	0.9743486973947896	39	Arista
ZJS	106	14	4	0.7820323704158985	60	founded
ZJS	106	14	7	0.0062905982905979	142	naming
ZJS	106	14	9	0.7255319148936175	117	after
ZJS	106	14	11	0.9407503234152652	80	secondary
ZJS	106	14	11	0.3777490297542044	100	secondary
ZJS	106	14	12	0.4134419551934827	141	school
ZJS	106	14	5	0.3826586506346021	188	Arista
ZJS	107	24	1	0.6294478527607363	103	Erasmus
ZJS	107	24	3	0.1038095238095238	93	(December
ZJS	107	24	3	0.9133333333333332	83	(December
ZJS	107	24	3	0.716190476190476	77	(December
ZJS	107	24	4	0.7424242424242424	120	12,
ZJS	107	24	7	0.7428571428571431	95	April
ZJS	107	24	7	0.4791208791208793	53	April
ZJS	107	24	9	0.1283340200521898	76	1802)
ZJS	107	24	13	0.3625287145088672	62	physician
ZJS	107	24	12	0.5451542807475009	82	a
ZJS	107	24	14	0.3716732818048884	120	and
ZJS	107	24	15	0.6696204278812976	108	wrote
ZJS	107	24	16	0.2519065190651908	60	extensively
ZJS	107	24	3	0.2123809523809524	105	(December
ZJS	108	7	2	0.6618774943605763	94	lived
ZJS	108	7	4	0.3737417049515057	126	Lichfield
ZJS	108	7	4	0.8585604900459417	147	Lichfield
ZJS	109	11	3	0.1736842105263156	70	one
ZJS	109	11	2	0.3548387096774194	106	was
ZJS	109	11	4	0.8852656197794849	265	of
ZJS	109	11	2	0.4932551319648095	104	was
ZJS	109	11	5	0.5379826254826259	81	the
ZJS	109	11	6	0.9564198990007524	131	founder
ZJS	109	11	7	0.3396644055694393	17	members
ZJS	109	11	6	0.924787794133448	88	founder
ZJS	109	11	6	0.3856667024820029	70	founder
ZJS	109	11	6	0.6456000859568065	65	founder
ZJS	109	11	7	0.2779721528025706	80	members
ZJS	109	11	8	0.7270297360507851	175	of
ZJS	110	15	3	0.3116521739130432	60	a
ZJS	110	15	3	0.1391304347826087	55	a
ZJS	110	15	5	0.8652782519631278	83	of
ZJS	110	15	7	0.3416411181244363	128	Darwin-Wedgwood
ZJS	110	15	7	0.918160504959423	97	Darwin-Wedgwood
ZJS	110	15	8	0.8154536390827514	58	family,
ZJS	110	15	8	0.4182452642073778	80	family,
ZJS	110	15	9	0.4565510748470117	59	most
ZJS	111	21	3	0.1961104358395557	69	born
ZJS	111	21	3	0.069421774613648	50	born
ZJS	111	21	6	0.6722689075630253	67	Elston
ZJS	111	21	8	0.4134419551934827	81	near
ZJS	111	21	9	0.2811059907834101	139	Nottingham,
ZJS	111	21	9	0.8940092165898618	136	Nottingham,
ZJS	111	21	11	0.5347379892834438	108	educated
ZJS	111	21	13	0.3735567705744514	110	Chesterfield
ZJS	111	21	11	0.4870765598038326	116	educated
ZJS	111	21	13	0.3744656678264573	78	Chesterfield
ZJS	111	21	14	0.5084317032040472	94	School
ZJS	111	21	15	0.5523826780213804	29	then
ZJS	111	21	13	0.2490378470496343	82	Chesterfield
ZJS	111	21	12	0.4619745845552295	78	at
ZJS	111	21	15	0.1488313100199314	110	then
ZJS	112	8	2	0.4949185228039725	49	obtained
ZJS	112	8	2	0.4652974640825377	63	obtained
ZJS	112	8	3	0.7231170185040392	112	his
ZJS	112	8	4	0.2676470588235292	18	degree
ZJS	112	8	2	0.8355606981004723	177	obtained
ZJS	112	8	4	0.3441176470588236	74	degree
ZJS	112	8	6	0.0508108108108106	156	Edinburgh
ZJS	112	8	6	0.5535135135135134	124	Edinburgh
ZJS	112	8	7	0.5632653061224486	110	Medical
ZJS	112	8	8	0.9927536231884058	51	School.
ZJS	113	21	2	0.5622373855270246	69	practised
ZJS	113	21	2	0.4047943975579097	61	practised
ZJS	113	21	3	0.696414117647059	113	medicine
ZJS	113	21	6	0.1239734063355494	114	in
ZJS	113	21	7	0.5700677587000854	123	Staffordshire
ZJS	113	21	5	0.922593159775396	94	Lichfield
ZJS	113	21	7	0.4454443786592985	71	Staffordshire
ZJS	113	21	7	0.9835142424840468	147	Staffordshire
ZJS	114	16	15	0.0844444444444447	72	April
ZJS	114	16	2	0.7656565656565658	112	1781
ZJS	114	16	5	0.5634437086092711	103	to
ZJS	114	16	7	0.3259713701431495	176	where
ZJS	114	16	9	0.1859451607045578	98	died
ZJS	114	16	10	0.1217269414073449	57	suddenly
ZJS	114	16	10	0.9949163629567336	47	suddenly
ZJS	114	16	14	0.0936170212765952	112	of
ZJS	114	16	16	0.2130841121495328	219	1802.
ZJS	114	16	16	0.7719626168224302	97	1802.
ZJS	114	16	7	0.2081799591002048	185	where
ZJS	115	51	2	0.794069400630915	120	most
ZJS	115	51	3	0.6863636363636364	82	important
ZJS	115	51	4	0.7962441314553993	79	scientific
ZJS	115	51	5	0.9059701492537308	86	work
ZJS	115	51	8	0.0043010752688169	88	Zoonomia
ZJS	115	51	8	0.6741935483870967	67	Zoonomia
ZJS	115	51	9	0.3844374342797055	75	(1794-1796),
ZJS	115	51	9	0.1665615141955835	117	(1794-1796),
ZJS	115	51	10	0.2587973273942094	330	which
ZJS	116	18	1	0.7951999999999998	80	Eunice
ZJS	116	18	3	0.4033742331288343	103	Kennedy
ZJS	116	18	4	0.4198130841121493	135	Shriver
ZJS	116	18	5	0.5196078431372549	131	(born
ZJS	116	18	6	0.9537537537537536	75	July
ZJS	116	18	6	0.0192192192192194	127	July
ZJS	116	18	7	0.3307984790874524	151	10,
ZJS	116	18	8	0.02	119	1921
ZJS	116	18	7	0.6076045627376433	120	10,
ZJS	116	18	8	0.25	62	1921
ZJS	116	18	10	0.3560439560439561	64	Brookline,
ZJS	116	18	11	0.0393103448275861	71	Massachusetts)
ZJS	116	18	11	0.6841379310344827	167	Massachusetts)
ZJS	116	18	14	0.0326481257557436	161	member
ZJS	116	18	15	0.913349265961078	99	of
ZJS	116	18	14	0.4221684804514307	73	member
ZJS	116	18	3	0.5003067484662578	144	Kennedy
ZJS	117	13	2	0.580074513591831	85	father
ZJS	117	13	4	0.5885714285714284	78	Joseph
ZJS	117	13	2	0.2550848627018074	127	father
ZJS	117	13	3	0.7813813813813815	105	was
ZJS	117	13	4	0.782857142857143	121	Joseph
ZJS	117	13	6	0.3074285714285711	143	Kennedy,
ZJS	117	13	7	0.868421052631579	97	Sr.,
ZJS	117	13	9	0.0806078475844866	81	her
ZJS	117	13	9	0.8238149240190513	59	her
ZJS	117	13	4	0.5785714285714286	77	Joseph
ZJS	117	13	6	0.4582857142857145	122	Kennedy,
ZJS	118	27	6	0.120063728093468	64	married
ZJS	118	27	3	0.2359550561797752	104	23,
ZJS	118	27	5	0.4643869891576307	107	she
ZJS	118	27	7	0.3103611604499704	213	Robert
ZJS	118	27	9	0.0853146853146856	86	Shriver,
ZJS	118	27	8	0.8519999999999996	34	Sargent
ZJS	118	27	10	0.8529411764705882	44	Jr.,
ZJS	118	27	12	0.7078260869565218	103	was
ZJS	118	27	12	0.404057971014493	106	was
ZJS	118	27	5	0.7179316096747284	152	she
ZJS	119	21	2	0.9452006980802792	78	actively
ZJS	119	21	2	0.5528795811518323	48	actively
ZJS	119	21	4	0.0754832146490343	84	for
ZJS	119	21	6	0.3783149013795459	98	brother
ZJS	119	21	7	0.8273684210526319	164	John
ZJS	119	21	9	0.2868571428571431	68	Kennedy,
ZJS	119	21	9	0.5691428571428566	76	Kennedy,
ZJS	119	21	9	0.9028571428571428	63	Kennedy,
ZJS	119	21	11	0.4944990341815738	80	supported
ZJS	119	21	12	0.7722026209677421	70	Arnold
ZJS	119	21	13	0.2118654377017731	102	Schwarzenegger's
ZJS	119	21	13	0.8784260515603799	157	Schwarzenegger's
ZJS	119	21	13	0.6077293781874328	122	Schwarzenegger's
ZJS	119	21	14	0.6248932570692018	93	successful
ZJS	119	21	15	0.7773520019651206	85	bid
ZJS	119	21	17	0.1042424242424245	63	governor
ZJS	119	21	17	0.6121212121212121	34	governor
ZJS	119	21	19	0.4431818181818182	71	California
ZJS	119	21	20	0.557894736842105	76	in
ZJS	119	21	3	0.6897947708743324	128	campaigned
ZJS	120	8	2	0.4706544836379089	87	married
ZJS	120	8	3	0.9613668211706368	144	Coretta
ZJS	120	8	6	0.3583333333333331	127	June
ZJS	120	8	7	0.4955223880597021	105	18,
ZJS	120	8	5	0.173076923076923	126	on
ZJS	121	18	2	0.7900343305541934	70	wedding
ZJS	121	18	2	0.3054046101029915	74	wedding
ZJS	121	18	3	0.9728839330968068	98	ceremony
ZJS	121	18	3	0.7404122317959114	101	ceremony
ZJS	121	18	4	0.8706945428773915	184	took
ZJS	122	15	3	0.7090909090909089	123	King
ZJS	122	15	4	0.9066611757438486	100	became
ZJS	122	15	6	0.5697613394976887	99	pastor
ZJS	122	15	8	0.2602028780372729	73	the
ZJS	122	15	9	0.3937499999999998	101	Dexter
ZJS	122	15	10	0.3372262773722631	100	Avenue
ZJS	122	15	12	0.1287878787878787	113	Church
ZJS	122	15	11	0.8530303030303032	81	Baptist
ZJS	122	15	13	0.517073170731707	112	in
ZJS	122	15	14	0.6834710743801652	100	Montgomery,
ZJS	122	15	15	0.4285714285714285	110	Alabama.
ZJS	123	29	2	0.7209233706500044	71	Reverend
ZJS	123	29	2	0.6487199514015448	59	Reverend
ZJS	123	29	3	0.4899679692504805	87	Martin
ZJS	123	29	4	0.1252032520325201	79	Luther
ZJS	123	29	5	0.4791666666666667	201	King,
ZJS	123	29	7	0.3852459016393442	101	Ph.D.,
ZJS	123	29	8	0.4192592592592594	154	Boston
ZJS	123	29	8	0.8044444444444437	31	Boston
ZJS	123	29	2	0.5854031068298184	141	Reverend
ZJS	123	29	10	0.7123287671232876	114	(January
ZJS	123	29	12	0.2019999999999998	73	1929
ZJS	123	29	14	0.8933333333333331	98	April
ZJS	123	29	17	0.3548387096774194	83	was
ZJS	123	29	3	0.2193721973094171	149	Martin
ZJS	124	9	3	0.7677419354838708	68	was
ZJS	124	9	5	0.2022325581395345	89	the
ZJS	124	9	6	0.2768518518518516	78	Presidential
ZJS	124	9	9	0.4090909090909091	70	Freedom.
ZJS	124	9	9	0.1215909090909096	71	Freedom.
ZJS	124	9	4	0.2315868827742177	118	awarded
ZJS	125	43	1	0.9975991269552564	66	Following
ZJS	125	43	3	0.5281249999999998	111	campaign,
ZJS	125	43	5	0.3521364386576191	106	was
ZJS	125	43	6	0.8378378378378378	66	instrumental
ZJS	125	43	8	0.2986216730038036	144	the
ZJS	126	26	2	0.5401350337584396	61	organization's
ZJS	126	26	2	0.3584896224056015	64	organization's
ZJS	126	26	3	0.4240858035638881	117	nonviolent
ZJS	126	26	4	0.2304234469118043	71	principles
ZJS	126	26	5	0.138765432098765	140	were
ZJS	126	26	6	0.8951219512195119	117	criticized
ZJS	126	26	9	0.2548915112295395	95	younger,
ZJS	126	26	10	0.6025485436893204	80	more
ZJS	126	26	10	0.3054611650485435	36	more
ZJS	126	26	11	0.8706944953008664	130	radical
ZJS	126	26	13	0.0341894390795154	117	and
ZJS	126	26	14	0.4877575183518826	109	challenged
ZJS	126	26	17	0.3191780821917802	62	Student
ZJS	126	26	18	0.7446808510638298	102	Nonviolent
ZJS	126	26	19	0.2319875566375871	79	Coordinating
ZJS	126	26	20	0.0465438146333876	153	Committee
ZJS	126	26	20	0.7700956379752738	158	Committee
ZJS	126	26	21	0.687575341017236	121	(SNCC)
ZJS	126	26	23	0.2309859154929574	236	headed
ZJS	126	26	23	0.5014084507042257	76	headed
ZJS	126	26	23	0.8535211267605637	40	headed
ZJS	126	26	25	0.8961240310077521	134	James
ZJS	126	26	26	0.8765714285714284	110	Foreman.
ZJS	126	26	3	0.62839287222363	145	nonviolent
ZJS	127	17	14	0.2258365443114983	71	and
ZJS	127	17	2	0.991155963302752	115	was
ZJS	127	17	3	0.6401874023945864	138	born
ZJS	127	17	14	0.277752991279659	29	and
ZJS	127	17	3	0.6246399444733645	189	born
ZJS	127	17	5	0.9794520547945206	126	Atlanta,
ZJS	127	17	6	0.1527936603470756	148	Georgia
ZJS	127	17	7	0.8280539772727283	130	to
ZJS	127	17	13	0.5218749999999996	153	Sr.
ZJS	127	17	15	0.7570615161326337	145	Alberta
ZJS	127	17	16	0.4051612903225803	68	Williams
ZJS	127	17	17	0.4736842105263157	119	King.
ZJS	127	17	14	0.1531535185560739	65	and
ZJS	127	17	4	0.8349999999999994	126	in
ZJS	128	15	2	0.2869765908341575	88	graduated
ZJS	128	15	3	0.2101672240802674	72	from
ZJS	128	15	3	0.0624749163879596	78	from
ZJS	128	15	4	0.2403846153846154	134	Morehouse
ZJS	128	15	5	0.0253968253968255	161	College
ZJS	128	15	5	0.9171075837742504	117	College
ZJS	128	15	6	0.7597597597597597	72	with
ZJS	128	15	8	0.3975609756097564	113	Bachelor
ZJS	128	15	8	0.8280487804878046	61	Bachelor
ZJS	128	15	13	0.6919508867667122	67	Sociology
ZJS	128	15	11	0.8865671641791045	113	degree
ZJS	128	15	15	0.8953271028037378	98	1948.
ZJS	128	15	13	0.9757162346521144	139	Sociology
ZJS	129	26	2	0.74937188907324	74	application
ZJS	129	26	2	0.4591293355455479	58	application
ZJS	129	26	4	0.7892473118279567	107	Yale
ZJS	129	26	5	0.6495344506517694	123	Divinity
ZJS	129	26	6	0.8388235294117651	131	School
ZJS	129	26	15	0.8157968970380819	107	Seminary
ZJS	129	26	17	0.1248407643312096	67	Chester,
ZJS	129	26	11	0.9159613462179276	76	graduated
ZJS	129	26	11	0.6632455848050649	91	graduated
ZJS	129	26	13	0.2139534883720932	104	Crozer
ZJS	129	26	14	0.2933333333333334	123	Theological
ZJS	130	12	4	0.6851851851851852	63	Ph.D.
ZJS	130	12	2	0.5400214696984482	130	received
ZJS	130	12	4	0.8388888888888891	109	Ph.D.
ZJS	130	12	6	0.3742121649327967	158	Systematic
ZJS	130	12	7	0.0349961180124222	94	theology
ZJS	130	12	6	0.6181790568759968	11	Systematic
ZJS	130	12	6	0.4053155137064316	157	Systematic
ZJS	130	12	7	0.0349961180124222	127	theology
ZJS	130	12	7	0.9530085403726712	144	theology
ZJS	130	12	9	0.6061068702290083	63	Boston
ZJS	130	12	10	0.639774330042313	125	University
ZJS	130	12	12	0.9084112149532708	143	1955.
ZJS	131	14	14	0.1066666666666666	31	actress.
ZJS	131	14	2	0.8373831775700936	107	Davis
ZJS	131	14	4	0.6974358974358972	74	October
ZJS	131	14	6	0.4936936936936932	113	1925;
ZJS	131	14	8	0.5834465086483027	145	March
ZJS	131	14	10	0.4824833702882491	77	1997)
ZJS	131	14	13	0.4375	88	American
ZJS	131	14	14	0.4879999999999999	137	actress.
ZJS	132	32	13	0.0154093097913328	115	in
ZJS	132	32	2	0.9152249845900968	157	and
ZJS	132	32	2	0.3971234846928291	41	and
ZJS	132	32	9	0.122984441301274	83	to
ZJS	132	32	10	0.4111531421598529	39	pursue
ZJS	132	32	12	0.5744000000000001	94	career
ZJS	132	32	15	0.0722899094033111	142	pictures
ZJS	132	32	4	0.8561361600477753	69	husband
ZJS	133	28	6	0.738312942691565	75	roles
ZJS	133	28	2	0.7889472730567133	97	then
ZJS	133	28	3	0.8208973357632562	85	appeared
ZJS	133	28	7	0.0199999999999988	80	in
ZJS	133	28	10	0.3160817181770555	112	films
ZJS	133	28	12	0.3237673388506817	118	landing
ZJS	133	28	14	0.2729388784894603	132	supporting
ZJS	133	28	15	0.5282996194672548	49	role
ZJS	133	28	18	0.0121580547112462	102	Roy
ZJS	133	28	19	0.2827586206896555	69	Rogers
ZJS	133	28	19	0.8635208711433761	63	Rogers
ZJS	133	28	23	0.3372710353609561	49	Western
ZJS	133	28	24	0.5447294675576633	151	film
ZJS	133	28	27	0.6684931506849309	89	Far
ZJS	133	28	14	0.0572963294538943	97	supporting
ZJS	134	34	2	0.0166334480884216	88	then
ZJS	134	34	3	0.4776313121070778	68	and
ZJS	134	34	5	0.5314814814814812	53	Davis
ZJS	134	34	5	0.3851851851851854	65	Davis
ZJS	134	34	6	0.1921721773843618	82	appeared
ZJS	134	34	20	0.9154517574899738	155	the
ZJS	134	34	21	0.7860759493670889	66	Western
ZJS	134	34	24	0.792896606156275	103	that
ZJS	134	34	23	0.6595218466611706	62	and
ZJS	134	34	12	0.0162766118073379	108	films,
ZJS	134	34	12	0.7120338215310281	92	films,
ZJS	134	34	14	0.898412698412698	105	which
ZJS	134	34	25	0.0406390823433018	93	included
ZJS	134	34	25	0.8717738631708316	108	included
ZJS	134	34	27	0.3933207741051547	104	films
ZJS	134	34	28	0.3740259740259735	59	with
ZJS	134	34	4	0.8467821433600902	137	1953,
