SN,WORD,loc,dur,subj_id
97,确定,4,170,28
97,种植,2,238,28
97,计划,5,174,28
98,学生,2,258,28
98,在家,3,223,28
98,可以,1,184,28
98,通过,5,193,28
98,屏幕,8,258,28
98,与,2,214,28
98,老师,8,216,28
98,同学,3,205,28
98,讨论,2,233,28
98,问题,8,227,28
99,计算机,2,207,28
99,给,13,242,28
99,人类,12,262,28
99,带来,4,239,28
99,巨大,5,219,28
99,财富,1,172,28
99,的,8,225,28
99,同时,2,219,28
99,也,8,247,28
99,带来,8,235,28
99,严重,8,249,28
99,的,1,205,28
99,问题,7,212,28
100,这些,9,172,28
100,现象,9,255,28
100,是,1,248,28
100,消费者,6,182,28
100,对,3,177,28
100,假货,6,220,28
100,泛滥,2,206,28
100,深恶痛绝,12,258,28
100,情绪,8,199,28
100,的,2,252,28
100,一个,12,191,28
100,反映,5,201,28
101,当时,7,233,28
101,他们,7,235,28
101,在,3,171,28
101,激烈,11,202,28
101,竞争,11,189,28
101,中,7,183,28
101,曾经,9,171,28
101,遇到,4,191,28
101,过,10,209,28
101,许多,6,254,28
101,困难,1,207,28
102,近年,12,230,28
102,干旱,1,235,28
102,成灾,3,259,28
102,的,1,224,28
102,问题,3,248,28
102,说明,5,187,28
102,农业,5,204,28
102,的,10,203,28
102,基础,6,188,28
102,地位,8,235,28
102,不,2,249,28
102,稳固,10,246,28
103,中央,12,246,28
103,领导,3,258,28
103,对,1,223,28
103,整个,10,192,28
103,图书,4,185,28
103,出版,7,223,28
103,工作,7,216,28
103,提出,4,231,28
103,了,5,183,28
103,要求,11,199,28
103,和,5,226,28
103,期望,7,249,28
104,保险,3,240,28
104,机构,9,206,28
104,在,10,224,28
104,社会,9,178,28
104,保障,8,201,28
104,体系,2,256,28
104,中,1,240,28
104,承担,10,237,28
104,重要,4,197,28
104,作用,6,228,28
105,发射,8,175,28
105,火箭,4,225,28
105,的,11,194,28
105,主要,9,246,28
105,目的,7,193,28
105,是,8,211,28
105,运送,6,185,28
105,超音速,8,231,28
105,航天飞机,8,189,28
105,进入,4,253,28
105,轨道,3,220,28
106,院长,2,260,28
106,强调,3,184,28
106,医院,4,180,28
106,必须,8,212,28
106,加强,10,183,28
106,药品,5,217,28
106,质量,5,208,28
106,的,3,217,28
106,监督,4,235,28
106,管理,3,226,28
107,我国,1,206,28
107,企业家,3,240,28
107,深知,3,207,28
107,教育,10,191,28
107,培训,1,174,28
107,费用,8,178,28
107,就是,4,247,28
107,对,9,188,28
107,未来,7,180,28
107,的,8,245,28
107,投资,11,171,28
108,大家,11,199,28
108,平时,10,235,28
108,充分,3,195,28
108,享受,11,171,28
108,了,11,202,28
108,从前,4,237,28
108,只有,1,238,28
108,过年,7,205,28
108,才能,7,249,28
108,享受,2,219,28
108,的,6,250,28
108,东西,10,258,28
109,辛劳,3,235,28
109,的,5,243,28
109,农民,12,212,28
109,聚集,13,216,28
109,到,7,190,28
109,一起,12,187,28
109,纷纷,7,181,28
109,谈论,13,175,28
109,关于,8,223,28
109,过年,9,184,28
109,的,13,233,28
109,种种,5,193,28
109,话题,1,211,28
110,国家,11,245,28
110,建设,5,240,28
110,和,9,219,28
110,经济,9,181,28
110,发展,9,258,28
110,的,9,176,28
110,重点,11,243,28
110,在于,5,211,28
110,现有,8,236,28
110,企业,5,182,28
110,的,7,246,28
110,技术,11,247,28
110,改造,1,191,28
111,这些,11,223,28
111,深化,11,192,28
111,人事,12,190,28
111,制度,5,183,28
111,的,2,259,28
111,改革,4,208,28
111,举措,6,170,28
111,受到,7,246,28
111,公司,10,255,28
111,职工,8,208,28
111,的,9,170,28
111,欢迎,10,233,28
112,会议,4,177,28
112,确定,2,261,28
112,今年,2,250,28
112,工作,2,231,28
112,重点,3,218,28
112,是,10,247,28
112,建立,12,190,28
112,并,4,216,28
112,健全,10,261,28
112,有关,10,248,28
112,规章,12,258,28
112,制度,6,232,28
113,来自,8,200,28
113,英国,5,183,28
113,各地,3,173,28
113,的,5,174,28
113,中国,1,207,28
113,留学生,3,219,28
113,聚集,5,172,28
113,在,2,188,28
113,伦敦,7,244,28
114,去年,8,260,28
114,二月,7,217,28
114,董事长,2,217,28
114,带领,5,180,28
114,职工,2,175,28
114,对,6,211,28
114,企业,7,231,28
114,进行,1,262,28
114,了,9,253,28
114,深入,4,217,28
114,调查,9,196,28
115,正在,9,258,28
115,执勤,7,210,28
115,的,3,262,28
115,集团军,10,252,28
115,官兵,11,195,28
115,奋力,5,250,28
115,抢救,2,198,28
115,群众,2,189,28
115,的,1,174,28
115,生命,9,212,28
115,财产,4,234,28
116,救灾,3,182,28
116,队员,13,235,28
116,首先,10,193,28
116,将,8,231,28
116,可能,13,221,28
116,发生,3,240,28
116,崩塌,9,176,28
116,的,3,195,28
116,部分,1,214,28
116,用,2,257,28
116,架子,3,213,28
116,支撑,9,215,28
116,好,4,179,28
117,人们,3,226,28
117,在,10,243,28
117,紫红色,9,177,28
117,轿车,12,177,28
117,的,8,262,28
117,前方,1,187,28
117,发现,3,201,28
117,了,7,253,28
117,肇事,5,172,28
117,的,9,217,28
117,汽车,9,220,28
117,司机,7,256,28
118,国际,9,184,28
118,合作,1,199,28
118,有可能,3,201,28
118,为,3,243,28
118,中国,2,225,28
118,的,8,254,28
118,发展,9,183,28
118,注入,4,205,28
118,新,2,202,28
118,动力,2,182,28
119,英国,5,212,28
119,政府,3,188,28
119,清楚,3,172,28
119,地,8,221,28
119,表明,3,224,28
119,要,12,233,28
119,坚决,12,235,28
119,缉拿,1,259,28
119,策划,10,259,28
119,爆炸,3,213,28
119,的,5,214,28
119,凶犯,6,244,28
120,当地,6,248,28
120,大多数,3,220,28
120,选民,5,198,28
120,对,2,188,28
120,他们,9,185,28
120,信誓旦旦,1,241,28
120,的,6,224,28
120,保证,10,182,28
120,持,3,171,28
120,怀疑,10,258,28
120,态度,6,242,28
121,学院,7,182,28
121,的,8,196,28
121,经验,3,239,28
121,引起,6,243,28
121,研究所,1,189,28
121,有关,4,194,28
121,专家,10,261,28
121,的,3,235,28
121,高度,4,250,28
121,重视,5,212,28
122,这些,11,232,28
122,核电站,7,243,28
122,运行,5,177,28
122,以来,5,202,28
122,没有,8,182,28
122,对,2,175,28
122,周围,9,251,28
122,环境,8,226,28
122,产生,4,196,28
122,不良,6,191,28
122,影响,7,223,28
123,总统,8,214,28
123,今天,6,191,28
123,指出,4,239,28
123,当前,5,259,28
123,的,5,252,28
123,任务,9,251,28
123,是,2,183,28
123,保证,10,236,28
123,政治,11,247,28
123,稳定,10,174,28
123,和,7,234,28
123,经济,13,216,28
123,发展,5,182,28
124,总理,3,242,28
124,强调,8,234,28
124,今年,9,237,28
124,要,4,226,28
124,重点,5,205,28
124,解决,3,204,28
124,通货膨胀,10,180,28
124,的,4,188,28
124,经济,3,231,28
124,问题,1,192,28
125,报纸,11,259,28
125,纷纷,7,220,28
125,发表,11,239,28
125,评论,5,196,28
125,谴责,10,244,28
125,有关,5,204,28
125,部门,3,257,28
125,没有,4,177,28
125,采取,5,207,28
125,切实,8,177,28
125,措施,8,244,28
126,近年来,5,230,28
126,党中央,4,186,28
126,制定,8,188,28
126,了,4,244,28
126,一系列,10,173,28
126,强化,8,170,28
126,农业,4,242,28
126,基础,10,249,28
126,地位,2,170,28
126,的,8,243,28
126,政策,9,241,28
127,他们,4,216,28
127,向,7,180,28
127,美国,7,232,28
127,核查,3,171,28
127,小组,7,243,28
127,披露,10,208,28
127,核武器,2,215,28
127,研制,9,200,28
127,和,1,221,28
127,生产,11,176,28
127,的,9,196,28
127,秘密,10,197,28
128,水兵,7,193,28
128,和,5,222,28
128,制造厂,7,203,28
128,技术,7,172,28
128,人员,9,229,28
128,一道,7,207,28
128,分析,3,220,28
128,并,4,243,28
128,排除,4,193,28
128,了,1,223,28
128,装备,2,252,28
128,故障,3,203,28
129,处长,2,248,28
129,能,9,253,28
129,熟练,11,203,28
129,掌握,3,194,28
129,部队,5,213,28
129,多种,5,208,28
129,舰艇,8,245,28
129,的,9,201,28
129,各类,2,177,28
129,装备,4,262,28
129,性能,4,191,28
130,双方,10,186,28
130,签署,7,210,28
130,的,1,201,28
130,一系列,9,192,28
130,文件,1,214,28
130,将会,3,221,28
130,为,5,204,28
130,今后,11,205,28
130,的,6,182,28
130,合作,2,200,28
130,奠定,10,257,28
130,基础,6,175,28
131,参加,2,232,28
131,决赛,8,243,28
131,的,8,219,28
131,都是,10,182,28
131,去年,5,199,28
131,滑冰,1,218,28
131,大奖赛,1,247,28
131,中,11,245,28
131,名列前茅,6,180,28
131,的,3,187,28
131,高手,10,258,28
132,有关,5,203,28
132,部门,9,248,28
132,希望,8,233,28
132,尽快,7,230,28
132,疏通,8,252,28
132,销售,9,228,28
132,渠道,10,241,28
132,以,10,174,28
132,保证,8,252,28
132,农民,5,233,28
132,利益,5,205,28
133,美国,9,190,28
133,外交部,10,184,28
133,发言人,12,228,28
133,在,6,183,28
133,回答,12,242,28
133,记者,1,240,28
133,提问,12,260,28
133,时,8,235,28
133,强烈,5,191,28
133,谴责,4,199,28
133,了,12,212,28
133,爆炸,10,220,28
133,事件,8,172,28
134,这个,10,203,28
134,地区,4,188,28
134,爆发,14,233,28
134,的,7,233,28
134,武装,6,200,28
134,冲突,12,184,28
134,给,12,188,28
134,独立,7,257,28
134,不久,7,236,28
134,的,2,244,28
134,国家,11,215,28
134,带来,13,172,28
134,严峻,3,189,28
134,考验,10,198,28
135,研究,5,240,28
135,计划,5,217,28
135,的,2,236,28
135,重点,6,191,28
135,是,1,212,28
135,提高,6,241,28
135,海军,7,240,28
135,舰队,2,242,28
135,的,8,260,28
135,作战,8,259,28
135,能力,8,259,28
136,总理,10,178,28
136,为,6,237,28
136,集中,1,217,28
136,精力,3,206,28
136,筹备,9,224,28
136,会议,2,259,28
136,而,5,218,28
136,推迟,11,247,28
136,了,11,224,28
136,出访,8,174,28
136,计划,8,212,28
137,这,1,229,28
137,为,8,200,28
137,公司,15,228,28
137,自身,9,259,28
137,的,7,256,28
137,快速,15,185,28
137,发展,7,223,28
137,创造,8,201,28
137,了,11,210,28
137,良好,1,238,28
137,的,9,193,28
137,资源,2,189,28
137,和,6,206,28
137,市场,9,229,28
137,条件,4,189,28
138,新,4,202,28
138,组建,3,195,28
138,的,2,177,28
138,通信,11,198,28
138,公司,5,253,28
138,打破,2,203,28
138,了,12,179,28
138,长期以来,3,173,28
138,电信,9,216,28
138,市场,13,209,28
138,的,3,198,28
138,垄断,1,207,28
138,局面,2,221,28
139,刑事,3,207,28
139,侦查,7,199,28
139,部门,12,203,28
139,组织,11,170,28
139,小队,11,258,28
139,在,13,187,28
139,车站,1,220,28
139,和,7,216,28
139,列车,13,192,28
139,上,7,218,28
139,打击,9,190,28
139,不法,12,213,28
139,活动,1,182,28
140,这个,11,234,28
140,公安局,3,182,28
140,采取,4,252,28
140,措施,10,179,28
140,提高,10,244,28
140,快速,3,188,28
140,反应,7,239,28
140,能力,9,250,28
140,和,9,212,28
140,打击,6,244,28
140,力度,10,240,28
141,一些,10,228,28
141,企业家,11,226,28
141,具有,8,252,28
141,强烈,9,200,28
141,的,7,191,28
141,社会,9,213,28
141,责任感,1,234,28
141,和,12,173,28
141,面向,9,199,28
141,未来,5,236,28
141,的,4,197,28
141,眼光,9,195,28
142,主席,2,260,28
142,认为,6,203,28
142,此举,9,208,28
142,将,14,201,28
142,成为,14,217,28
142,建立,7,217,28
142,新,9,184,28
142,安全,7,234,28
142,结构,14,183,28
142,道路,10,174,28
142,上,3,170,28
142,重要,2,211,28
142,的,2,197,28
142,里程碑,12,231,28
143,双方,5,197,28
143,认为,6,258,28
143,合作,11,255,28
143,应,1,246,28
143,本着,7,176,28
143,平等,1,177,28
143,和,4,258,28
143,相互,3,218,28
143,尊重,9,251,28
143,的,8,173,28
143,精神,11,205,28
144,战争,4,218,28
144,结束,1,240,28
144,以后,4,170,28
144,这些,1,182,28
144,国家,2,194,28
144,的,7,208,28
144,军费,1,195,28
144,开支,2,185,28
144,一直,8,231,28
144,居高不下,3,215,28
145,双方,9,175,28
145,一致,11,178,28
145,认为,11,187,28
145,政府,12,228,28
145,会议,13,231,28
145,主要,13,217,28
145,任务,8,257,28
145,是,9,192,28
145,加强,3,193,28
145,外交,4,230,28
145,和,13,213,28
145,安全,9,247,28
145,政策,10,262,28
146,体委,11,212,28
146,主任,4,191,28
146,今天,3,184,28
146,透露,12,224,28
146,体育,1,210,28
146,健儿,12,262,28
146,正在,2,230,28
146,积极,9,208,28
146,备战,8,237,28
146,奥运会,9,254,28
146,的,8,259,28
146,消息,7,256,28
147,这,11,216,28
147,标志,6,171,28
147,我国,11,260,28
147,环境,11,233,28
147,与,5,251,28
147,资源,6,232,28
147,保护,3,202,28
147,工作,11,252,28
147,进入,4,207,28
147,了,2,186,28
147,一个,10,233,28
147,发展,9,188,28
147,时期,13,239,28
148,这些,9,204,28
148,著名,4,244,28
148,学者,2,189,28
148,无时无刻,2,204,28
148,不在,8,221,28
148,关注,7,256,28
148,当今,2,236,28
148,社会,2,179,28
148,的,8,242,28
148,变化,4,180,28
149,诗集,8,257,28
149,汇总,6,204,28
149,了,3,221,28
149,作者,6,204,28
149,近年,2,172,28
149,创作,7,172,28
149,的,5,235,28
149,大部分,6,194,28
149,作品,2,216,28
150,脑力,7,188,28
150,劳动者,7,177,28
150,依靠,6,191,28
150,自己,6,241,28
150,的,12,176,28
150,聪明,10,186,28
150,才智,2,254,28
150,在,5,230,28
150,劳动,5,197,28
150,中,4,185,28
150,获得,10,207,28
150,利益,8,228,28
1,我,2,183,29
1,怀念,12,224,29
1,那些,1,197,29
1,日子,2,217,29
1,里,9,236,29
1,同事,15,204,29
1,间,15,248,29
1,建立,9,182,29
1,起来,11,199,29
1,的,1,200,29
1,深厚,12,237,29
1,而,14,177,29
1,真挚,10,211,29
1,的,1,249,29
1,友情,10,251,29
2,酒,1,194,29
2,已经,11,197,29
2,成为,8,241,29
2,国人,8,211,29
2,生活,1,178,29
2,中,8,235,29
2,不可,2,247,29
2,缺少,7,186,29
2,的,7,248,29
2,重要,3,214,29
2,内容,11,201,29
3,这些,1,257,29
3,新,5,240,29
3,品种,4,182,29
3,具有,2,233,29
3,产量,7,221,29
3,高,7,252,29
3,的,5,259,29
3,明显,9,225,29
3,优势,5,178,29
4,外贸,2,223,29
4,集团,8,205,29
4,公司,6,216,29
4,为,10,224,29
4,部队,6,244,29
4,配置,6,251,29
4,了,10,231,29
4,多功能,1,217,29
4,健身房,4,216,29
4,和,10,242,29
4,球场,8,257,29
5,它,2,250,29
5,是,12,253,29
5,所有,2,222,29
5,治疗,8,229,29
5,艾滋病,4,217,29
5,的,3,227,29
5,药物,12,258,29
5,中,2,203,29
5,药效,5,214,29
5,最,11,249,29
5,明显,8,219,29
5,的,2,187,29
6,领导,2,192,29
6,专程,8,239,29
6,到,10,222,29
6,革命,5,174,29
6,老区,6,246,29
6,慰问,11,202,29
6,贫困,7,182,29
6,教师,11,205,29
6,和,3,233,29
6,先进,5,231,29
6,教师,1,179,29
7,正在,6,258,29
7,营房,6,239,29
7,休息,1,172,29
7,的,1,210,29
7,人们,10,205,29
7,被,10,216,29
7,天崩地裂,2,235,29
7,的,10,239,29
7,响声,10,210,29
7,惊醒,1,171,29
8,一个,4,225,29
8,良好,2,210,29
8,的,7,199,29
8,候车,4,249,29
8,环境,11,258,29
8,可以,5,200,29
8,缓解,2,213,29
8,人,9,179,29
8,的,9,192,29
8,紧张,7,239,29
8,心理,11,234,29
9,降低,7,211,29
9,关税,3,224,29
9,将,1,223,29
9,对,4,213,29
9,香港,11,173,29
9,经济,9,174,29
9,产生,9,170,29
9,诸多,9,178,29
9,正面,1,217,29
9,的,1,259,29
9,影响,10,187,29
10,所有,6,236,29
10,科学,2,190,29
10,工作者,13,193,29
10,无疑,12,180,29
10,都,3,253,29
10,应该,1,220,29
10,继承,7,200,29
10,和,13,233,29
10,发扬,13,220,29
10,前辈,9,204,29
10,科学家,7,182,29
10,的,11,181,29
10,精神,6,217,29
11,玩具,7,220,29
11,可以,1,246,29
11,影响,8,225,29
11,孩子,1,253,29
11,今后,1,184,29
11,情操,6,225,29
11,和,9,233,29
11,人格,1,258,29
11,的,4,182,29
11,形成,7,248,29
12,这些,1,223,29
12,文物,6,239,29
12,显示,12,249,29
12,了,13,200,29
12,古代,1,212,29
12,的,9,215,29
12,艺术,6,192,29
12,风格,12,233,29
12,和,6,235,29
12,高超,1,252,29
12,的,8,257,29
12,工艺,7,240,29
12,水平,13,196,29
13,一些,9,179,29
13,人,2,239,29
13,撰文,11,261,29
13,批评,3,222,29
13,市政,9,247,29
13,当局,11,262,29
13,麻木不仁,11,176,29
13,和,11,227,29
13,玩忽职守,10,236,29
13,的,6,216,29
13,作风,9,229,29
14,一些,9,174,29
14,文章,4,232,29
14,呼吁,4,182,29
14,改革,3,255,29
14,现有,9,171,29
14,的,1,207,29
14,文物,2,235,29
14,保护,8,226,29
14,机制,6,223,29
15,获奖,11,229,29
15,作品,7,207,29
15,塑造,5,251,29
15,了,11,207,29
15,性格,6,216,29
15,鲜明,2,218,29
15,的,6,243,29
15,有血有肉,8,237,29
15,的,5,196,29
15,艺术,3,240,29
15,形象,7,211,29
16,少年,6,222,29
16,进一步,6,184,29
16,认识到,4,243,29
16,自己,4,213,29
16,是,6,247,29
16,未来,4,202,29
16,的,1,192,29
16,主人,8,257,29
17,近来,2,258,29
17,动物园,8,212,29
17,首次,8,211,29
17,对,2,235,29
17,孔雀,2,223,29
17,成功,1,240,29
17,进行,1,211,29
17,了,10,236,29
17,人工,7,236,29
17,繁殖,6,212,29
18,与会,9,242,29
18,专家,5,254,29
18,学者,11,179,29
18,对,7,199,29
18,研究,1,232,29
18,结论,1,247,29
18,进行,6,248,29
18,了,1,183,29
18,充分,6,240,29
18,的,2,222,29
18,肯定,1,195,29
19,近期,3,202,29
19,青少年,7,205,29
19,近视眼,5,191,29
19,发病,2,203,29
19,机率,4,184,29
19,一直,2,190,29
19,居高不下,5,211,29
20,救灾,7,212,29
20,人员,8,262,29
20,和,4,196,29
20,各种,3,197,29
20,物资,5,175,29
20,正在,1,260,29
20,源源不断,7,251,29
20,抵达,6,201,29
20,灾区,9,202,29
21,企业,2,173,29
21,每年,6,253,29
21,实现,11,191,29
21,的,2,217,29
21,利税,7,181,29
21,总额,7,216,29
21,相当于,9,262,29
21,当年,10,231,29
21,全部,8,228,29
21,固定,5,209,29
21,资产,6,213,29
22,各国,2,241,29
22,都,3,208,29
22,把,2,207,29
22,增强,1,193,29
22,综合,7,222,29
22,国力,9,243,29
22,作为,2,244,29
22,首要,9,226,29
22,任务,4,196,29
23,我国,9,231,29
23,法律,9,222,29
23,规定,8,187,29
23,要,2,217,29
23,严厉,8,227,29
23,惩处,8,195,29
23,伪造,4,245,29
23,货币,2,187,29
23,的,11,205,29
23,犯罪,10,193,29
23,分子,9,221,29
24,漫画,9,229,29
24,反映,12,184,29
24,了,8,262,29
24,人们,11,219,29
24,面对,11,193,29
24,不断,11,182,29
24,升级,1,244,29
24,的,7,259,29
24,软件,6,222,29
24,发展,6,206,29
24,感到,1,212,29
24,无所适从,11,241,29
25,这些,1,243,29
25,学生,6,205,29
25,不是,5,253,29
25,因为,2,241,29
25,家庭,3,256,29
25,经济,7,187,29
25,困难,5,248,29
25,而,8,262,29
25,退学,8,219,29
25,的,4,175,29
26,国际,9,176,29
26,红十字会,2,170,29
26,向,11,189,29
26,被,9,213,29
26,洪水,3,183,29
26,围困,2,183,29
26,的,11,174,29
26,城市,7,195,29
26,紧急,9,218,29
26,空运,10,249,29
26,粮食,7,212,29
27,飞机,3,256,29
27,失事,1,187,29
27,的,3,183,29
27,原因,2,199,29
27,可能,6,204,29
27,是,9,253,29
27,发动机,7,252,29
27,发生,6,245,29
27,故障,3,173,29
28,科学,5,233,29
28,教育,14,200,29
28,的,9,231,29
28,目的,10,253,29
28,在于,11,206,29
28,培养,11,241,29
28,学生,5,204,29
28,分析,4,188,29
28,问题,1,205,29
28,和,3,261,29
28,解决,4,257,29
28,问题,4,257,29
28,的,5,234,29
28,能力,13,254,29
29,这些,12,206,29
29,大学,6,177,29
29,今年,10,227,29
29,增设,2,201,29
29,了,7,252,29
29,金融,3,210,29
29,专业,3,200,29
29,以,7,212,29
29,培养,7,173,29
29,相关,12,179,29
29,高级,4,251,29
29,人才,5,176,29
30,美国,2,198,29
30,选手,9,237,29
30,在,7,201,29
30,男子,7,240,29
30,滑雪,7,238,29
30,比赛,10,202,29
30,中,5,204,29
30,有望,7,171,29
30,蝉联,5,228,29
30,冠军,5,186,29
31,国家,4,178,29
31,监督,1,258,29
31,抽查,2,246,29
31,表明,9,229,29
31,国产,2,200,29
31,洗衣机,2,209,29
31,质量,2,197,29
31,基本,2,195,29
31,合格,5,184,29
32,燃放,1,204,29
32,鞭炮,4,196,29
32,辞旧迎新,8,240,29
32,是,3,206,29
32,我国,1,180,29
32,人民,9,189,29
32,传统,8,175,29
32,的,4,197,29
32,习俗,6,175,29
33,不少,7,236,29
33,销售,8,202,29
33,人员,2,216,29
33,纷纷,9,195,29
33,担心,9,186,29
33,这样,5,188,29
33,会,1,215,29
33,导致,2,260,29
33,销量,5,246,29
33,下降,2,231,29
34,当今,5,229,29
34,电话,2,214,29
34,已经,4,209,29
34,不再,8,194,29
34,是,4,220,29
34,主要,7,231,29
34,通信,2,171,29
34,手段,7,192,29
35,最近,5,182,29
35,美国,2,224,29
35,文化,9,249,29
35,娱乐,10,180,29
35,产品,10,243,29
35,受到,2,181,29
35,来自,8,226,29
35,欧洲,5,218,29
35,的,5,262,29
35,冲击,3,170,29
36,专家,7,235,29
36,指出,7,252,29
36,近期,8,220,29
36,发生,5,211,29
36,地震,7,249,29
36,的,5,215,29
36,可能性,7,239,29
36,不大,5,195,29
37,领导,8,247,29
37,听取,2,230,29
37,了,5,185,29
37,负责人,7,185,29
37,关于,5,246,29
37,开发区,4,217,29
37,发展,9,237,29
37,情况,5,232,29
37,的,5,180,29
37,汇报,4,196,29
38,我国,10,255,29
38,大部分,1,187,29
38,地区,8,178,29
38,还,3,216,29
38,不能,9,219,29
38,达到,3,226,29
38,就近,10,193,29
38,入学,5,197,29
38,的,7,259,29
38,要求,1,191,29
39,学校,7,259,29
39,必须,1,209,29
39,严格,5,222,29
39,按照,5,176,29
39,招生,3,245,29
39,计划,5,262,29
39,录取,8,250,29
39,新生,7,240,29
40,首届,3,216,29
40,摄影,8,181,29
40,竞赛,5,202,29
40,得到,3,248,29
40,了,5,196,29
40,广大,8,183,29
40,读者,2,221,29
40,的,1,240,29
40,大力,6,251,29
40,支持,10,210,29
41,会议,3,220,29
41,期间,6,240,29
41,委员会,8,245,29
41,主席,5,193,29
41,将,3,231,29
41,同,5,213,29
41,国家,6,238,29
41,领导人,4,220,29
41,举行,2,249,29
41,一系列,2,213,29
41,会晤,5,240,29
42,国际,10,191,29
42,联盟,5,200,29
42,发表,6,258,29
42,声明,10,243,29
42,并,7,222,29
42,再次,8,228,29
42,呼吁,9,212,29
42,解决,10,224,29
42,战争,2,184,29
42,遗留,1,177,29
42,问题,10,186,29
43,不少,1,195,29
43,国家,4,260,29
43,居民,7,261,29
43,生存,2,188,29
43,质量,7,247,29
43,得到,3,211,29
43,明显,8,233,29
43,提高,2,232,29
44,粮食,4,261,29
44,是,6,251,29
44,人类,2,179,29
44,赖以,5,216,29
44,生存,1,200,29
44,和,3,179,29
44,发展,3,189,29
44,的,7,181,29
44,重要,6,196,29
44,物质,11,254,29
44,基础,9,214,29
45,他们,3,237,29
45,每天,1,175,29
45,都,3,213,29
45,可能,1,208,29
45,收到,2,202,29
45,大量,7,227,29
45,垃圾,6,202,29
45,邮件,6,190,29
46,今年,5,182,29
46,春节,6,238,29
46,她,4,200,29
46,将,4,225,29
46,和,3,239,29
46,朋友,7,199,29
46,一起,8,204,29
46,前往,7,204,29
46,东北,1,199,29
46,观赏,6,196,29
46,冰雕,2,262,29
47,站长,8,240,29
47,大胆,2,182,29
47,把,5,186,29
47,行为,6,229,29
47,科学,9,234,29
47,引入,9,226,29
47,日常,8,219,29
47,管理,3,255,29
47,工作,8,182,29
48,国际,5,195,29
48,红十字会,3,243,29
48,向,4,173,29
48,灾区,5,215,29
48,发放,5,196,29
48,救灾,4,244,29
48,物资,7,217,29
48,和,1,223,29
48,捐款,7,235,29
49,有些,5,228,29
49,专家,2,224,29
49,认为,5,224,29
49,黄金,6,231,29
49,价格,4,241,29
49,今后,9,182,29
49,可能,6,203,29
49,动荡,8,254,29
49,不定,3,239,29
50,新年,9,247,29
50,伊始,2,244,29
50,记者,3,254,29
50,走访,4,251,29
50,了,4,199,29
50,北京,5,214,29
50,一些,1,196,29
50,大型,3,186,29
50,花卉,7,194,29
50,市场,2,253,29
51,昨天,2,198,29
51,下午,1,235,29
51,他,10,222,29
51,在,12,190,29
51,法国,3,236,29
51,举行,1,257,29
51,的,9,218,29
51,国际,13,242,29
51,田径,7,196,29
51,大赛,10,193,29
51,中,12,183,29
51,摘取,5,209,29
51,金牌,3,237,29
52,有关,8,225,29
52,专家,6,222,29
52,指出,2,196,29
52,这样,9,231,29
52,必然,10,210,29
52,造成,6,236,29
52,产销,7,261,29
52,失调,11,257,29
52,进而,12,191,29
52,引起,7,213,29
52,价格,3,230,29
52,大战,8,185,29
53,今年,2,251,29
53,市场,9,215,29
53,专项,3,180,29
53,治理,11,214,29
53,重点,13,205,29
53,是,10,174,29
53,打击,11,243,29
53,具有,6,199,29
53,欺骗,9,252,29
53,性质,9,211,29
53,的,3,218,29
53,交易,6,196,29
53,行为,4,203,29
54,根本,13,236,29
54,解决,11,176,29
54,问题,7,237,29
54,的,8,216,29
54,出路,8,201,29
54,是,3,224,29
54,真正,6,248,29
54,重视,2,188,29
54,并且,6,224,29
54,大力,11,208,29
54,发展,12,234,29
54,职业,1,185,29
54,教育,1,219,29
55,欧洲,2,218,29
55,国家,4,209,29
55,今年,6,180,29
55,经济,3,201,29
55,增长,4,175,29
55,速度,3,173,29
55,将,2,237,29
55,远远,6,199,29
55,高于,6,205,29
55,其它,7,251,29
55,地区,1,191,29
55,的,8,178,29
55,国家,2,183,29
56,他,11,236,29
56,的,13,171,29
56,主要,5,224,29
56,观点,12,228,29
56,是,5,250,29
56,高级,12,237,29
56,主管,8,260,29
56,必须,14,242,29
56,像,8,207,29
56,技术,5,236,29
56,人员,6,221,29
56,那样,10,176,29
56,思考,3,184,29
56,问题,2,182,29
57,一些,5,257,29
57,部门,9,204,29
57,在,3,234,29
57,一知半解,12,182,29
57,甚至,11,239,29
57,一无所知,7,214,29
57,的,10,170,29
57,情况,8,258,29
57,下,9,199,29
57,竞相,4,195,29
57,参与,1,249,29
57,投资,6,228,29
58,国家,12,192,29
58,要求,9,258,29
58,各地,8,198,29
58,应,14,183,29
58,及时,8,221,29
58,公布,10,257,29
58,普通,2,188,29
58,商品,10,202,29
58,住房,10,240,29
58,的,9,228,29
58,建设,9,261,29
58,安排,8,194,29
58,和,3,255,29
58,进度,4,215,29
59,记者,8,250,29
59,专程,1,237,29
59,来到,6,206,29
59,水产,10,180,29
59,养殖,10,197,29
59,公司,2,202,29
59,对,4,216,29
59,负责人,7,258,29
59,进行,10,177,29
59,采访,5,185,29
60,他,2,172,29
60,留下,4,244,29
60,的,11,211,29
60,宝贵,10,246,29
60,文学,3,170,29
60,遗产,7,216,29
60,成为,1,215,29
60,人类,12,239,29
60,共同,11,211,29
60,的,8,220,29
60,精神,3,212,29
60,财富,10,171,29
61,观众,5,210,29
61,从,7,216,29
61,事件,6,192,29
61,中,12,227,29
61,看到,8,214,29
61,了,1,255,29
61,一个,6,247,29
61,浑厚,5,208,29
61,的,10,199,29
61,当代,8,245,29
